time,simulation,method,state,bias,estimate,truth
365,1,Aalen-Johansen,1,-0.009603132263335312,0.9229858677366647,0.932589
365,1,Aalen-Johansen,2,0.00593099325175768,0.07160499325175768,0.065674
365,1,Aalen-Johansen,3,0.0036721390115774417,0.005409139011577442,0.001737
730,1,Aalen-Johansen,1,0.008021506166729253,0.8816415061667292,0.87362
730,1,Aalen-Johansen,2,-0.01277339978931502,0.10537760021068499,0.118151
730,1,Aalen-Johansen,3,0.004751893622585598,0.012980893622585598,0.008229
1095,1,Aalen-Johansen,1,0.0011439860297755011,0.8114099860297755,0.810266
1095,1,Aalen-Johansen,2,-0.013421512177985234,0.15775948782201477,0.171181
1095,1,Aalen-Johansen,3,0.012277526148209546,0.030830526148209546,0.018553
1460,1,Aalen-Johansen,1,0.0071109932121316,0.7632679932121316,0.756157
1460,1,Aalen-Johansen,2,-0.013607519360341297,0.2059014806396587,0.219509
1460,1,Aalen-Johansen,3,0.006496526148209544,0.030830526148209546,0.024334
1825,1,Aalen-Johansen,1,-0.03210825135046702,0.673924748649533,0.706033
1825,1,Aalen-Johansen,2,0.008341940766066591,0.2720059407660666,0.263664
1825,1,Aalen-Johansen,3,0.023766310584400357,0.05406931058440036,0.030303
365,2,Aalen-Johansen,1,-0.007724129591450413,0.9248648704085496,0.932589
365,2,Aalen-Johansen,2,0.009461129591450332,0.07513512959145033,0.065674
365,2,Aalen-Johansen,3,-0.001737,0,0.001737
730,2,Aalen-Johansen,1,-0.006060728973183549,0.8675592710268164,0.87362
730,2,Aalen-Johansen,2,0.014289728973183369,0.13244072897318337,0.118151
730,2,Aalen-Johansen,3,-0.008229,0,0.008229
1095,2,Aalen-Johansen,1,0.005640550633107866,0.8159065506331079,0.810266
1095,2,Aalen-Johansen,2,-0.008510970237219612,0.1626700297627804,0.171181
1095,2,Aalen-Johansen,3,0.0028704196041114474,0.021423419604111447,0.018553
1460,2,Aalen-Johansen,1,0.012357804363994918,0.7685148043639949,0.756157
1460,2,Aalen-Johansen,2,-0.025137734557204888,0.19437126544279512,0.219509
1460,2,Aalen-Johansen,3,0.012779930193209686,0.03711393019320969,0.024334
1825,2,Aalen-Johansen,1,0.062481804363994864,0.7685148043639949,0.706033
1825,2,Aalen-Johansen,2,-0.06929273455720489,0.19437126544279512,0.263664
1825,2,Aalen-Johansen,3,0.006810930193209688,0.03711393019320969,0.030303
365,3,Aalen-Johansen,1,0.001625573256192725,0.9342145732561927,0.932589
365,3,Aalen-Johansen,2,1.1142674380752726e-4,0.06578542674380752,0.065674
365,3,Aalen-Johansen,3,-0.001737,0,0.001737
730,3,Aalen-Johansen,1,0.004643298218029002,0.878263298218029,0.87362
730,3,Aalen-Johansen,2,-0.009571294418493262,0.10857970558150674,0.118151
730,3,Aalen-Johansen,3,0.004927996200464869,0.01315699620046487,0.008229
1095,3,Aalen-Johansen,1,0.006065843601478327,0.8163318436014784,0.810266
1095,3,Aalen-Johansen,2,-0.010508054260396665,0.16067294573960333,0.171181
1095,3,Aalen-Johansen,3,0.004442210658918928,0.02299521065891893,0.018553
1460,3,Aalen-Johansen,1,0.00800110578462443,0.7641581057846244,0.756157
1460,3,Aalen-Johansen,2,-0.006662316443542704,0.2128466835564573,0.219509
1460,3,Aalen-Johansen,3,-0.001338789341081073,0.02299521065891893,0.024334
1825,3,Aalen-Johansen,1,-0.0418684792724584,0.6641645207275416,0.706033
1825,3,Aalen-Johansen,2,0.029497319851242543,0.29316131985124255,0.263664
1825,3,Aalen-Johansen,3,0.012371159421216412,0.04267415942121641,0.030303
365,4,Aalen-Johansen,1,-0.0028369136201777945,0.9297520863798222,0.932589
365,4,Aalen-Johansen,2,0.004573913620177644,0.07024791362017764,0.065674
365,4,Aalen-Johansen,3,-0.001737,0,0.001737
730,4,Aalen-Johansen,1,-0.01743636570784013,0.8561836342921598,0.87362
730,4,Aalen-Johansen,2,0.02566536570783995,0.14381636570783995,0.118151
730,4,Aalen-Johansen,3,-0.008229,0,0.008229
1095,4,Aalen-Johansen,1,-0.053411389234601536,0.7568546107653985,0.810266
1095,4,Aalen-Johansen,2,0.05244021717146152,0.22362121717146152,0.171181
1095,4,Aalen-Johansen,3,9.711720631397566e-4,0.019524172063139757,0.018553
1460,4,Aalen-Johansen,1,-0.04706363644898792,0.709093363551012,0.756157
1460,4,Aalen-Johansen,2,0.051873464385847945,0.27138246438584795,0.219509
1460,4,Aalen-Johansen,3,-0.004809827936860245,0.019524172063139757,0.024334
1825,4,Aalen-Johansen,1,-0.0613368908939268,0.6446961091060732,0.706033
1825,4,Aalen-Johansen,2,0.07211571883078677,0.3357797188307868,0.263664
1825,4,Aalen-Johansen,3,-0.010778827936860243,0.019524172063139757,0.030303
365,5,Aalen-Johansen,1,0.001205726800854956,0.933794726800855,0.932589
365,5,Aalen-Johansen,2,5.312731991449909e-4,0.06620527319914499,0.065674
365,5,Aalen-Johansen,3,-0.001737,0,0.001737
730,5,Aalen-Johansen,1,-0.013833888140147854,0.8597861118598521,0.87362
730,5,Aalen-Johansen,2,0.014586487167453921,0.13273748716745393,0.118151
730,5,Aalen-Johansen,3,-7.525990273056478e-4,0.007476400972694352,0.008229
1095,5,Aalen-Johansen,1,-0.0058014335312851495,0.8044645664687149,0.810266
1095,5,Aalen-Johansen,2,0.00891705004137014,0.18009805004137014,0.171181
1095,5,Aalen-Johansen,3,-0.0031156165100847504,0.01543738348991525,0.018553
1460,5,Aalen-Johansen,1,0.008854160696924018,0.765011160696924,0.756157
1460,5,Aalen-Johansen,2,4.245581316111857e-5,0.21955145581316113,0.219509
1460,5,Aalen-Johansen,3,-0.008896616510084752,0.01543738348991525,0.024334
1825,5,Aalen-Johansen,1,0.0012923296929979733,0.707325329692998,0.706033
1825,5,Aalen-Johansen,2,0.013573286817087027,0.27723728681708704,0.263664
1825,5,Aalen-Johansen,3,-0.01486561651008475,0.01543738348991525,0.030303
365,6,Aalen-Johansen,1,0.006888000390740556,0.9394770003907406,0.932589
365,6,Aalen-Johansen,2,-0.010714429617726458,0.05495957038227354,0.065674
365,6,Aalen-Johansen,3,0.0038264292269859458,0.005563429226985946,0.001737
730,6,Aalen-Johansen,1,-0.015903454563480746,0.8577165454365192,0.87362
730,6,Aalen-Johansen,2,0.01856902533649482,0.13672002533649483,0.118151
730,6,Aalen-Johansen,3,-0.0026655707730140546,0.005563429226985946,0.008229
1095,6,Aalen-Johansen,1,-0.03657451070140316,0.7736914892985969,0.810266
1095,6,Aalen-Johansen,2,0.04956408147441704,0.22074508147441704,0.171181
1095,6,Aalen-Johansen,3,-0.012989570773014054,0.005563429226985946,0.018553
1460,6,Aalen-Johansen,1,-0.04042601806866941,0.7157309819313306,0.756157
1460,6,Aalen-Johansen,2,0.05919658884168327,0.2787055888416833,0.219509
1460,6,Aalen-Johansen,3,-0.018770570773014056,0.005563429226985946,0.024334
1825,6,Aalen-Johansen,1,-0.0374316251378084,0.6686013748621916,0.706033
1825,6,Aalen-Johansen,2,0.06217119591082221,0.3258351959108222,0.263664
1825,6,Aalen-Johansen,3,-0.024739570773014054,0.005563429226985946,0.030303
365,7,Aalen-Johansen,1,0.019781868420510107,0.9523708684205101,0.932589
365,7,Aalen-Johansen,2,-0.018044868420510306,0.04762913157948969,0.065674
365,7,Aalen-Johansen,3,-0.001737,0,0.001737
730,7,Aalen-Johansen,1,0.04008928441562121,0.9137092844156212,0.87362
730,7,Aalen-Johansen,2,-0.03186028441562132,0.08629071558437869,0.118151
730,7,Aalen-Johansen,3,-0.008229,0,0.008229
1095,7,Aalen-Johansen,1,0.04657644115117476,0.8568424411511748,0.810266
1095,7,Aalen-Johansen,2,-0.02802344115117511,0.1431575588488249,0.171181
1095,7,Aalen-Johansen,3,-0.018553,0,0.018553
1460,7,Aalen-Johansen,1,0.050967248792360254,0.8071242487923602,0.756157
1460,7,Aalen-Johansen,2,-0.048481969507489564,0.17102703049251045,0.219509
1460,7,Aalen-Johansen,3,-0.00248527928487087,0.02184872071512913,0.024334
1825,7,Aalen-Johansen,1,0.1010912487923602,0.8071242487923602,0.706033
1825,7,Aalen-Johansen,2,-0.09263696950748956,0.17102703049251045,0.263664
1825,7,Aalen-Johansen,3,-0.008454279284870869,0.02184872071512913,0.030303
365,8,Aalen-Johansen,1,0.007106982531626449,0.9396959825316265,0.932589
365,8,Aalen-Johansen,2,-0.005369982531626592,0.060304017468373404,0.065674
365,8,Aalen-Johansen,3,-0.001737,0,0.001737
730,8,Aalen-Johansen,1,0.030208390610781066,0.903828390610781,0.87362
730,8,Aalen-Johansen,2,-0.021979390610781233,0.09617160938921877,0.118151
730,8,Aalen-Johansen,3,-0.008229,0,0.008229
1095,8,Aalen-Johansen,1,0.05622135537185646,0.8664873553718565,0.810266
1095,8,Aalen-Johansen,2,-0.03766835537185684,0.13351264462814316,0.171181
1095,8,Aalen-Johansen,3,-0.018553,0,0.018553
1460,8,Aalen-Johansen,1,0.035213464143028395,0.7913704641430284,0.756157
1460,8,Aalen-Johansen,2,-0.01087946414302876,0.20862953585697125,0.219509
1460,8,Aalen-Johansen,3,-0.024334,0,0.024334
1825,8,Aalen-Johansen,1,0.023644130526521145,0.7296771305265212,0.706033
1825,8,Aalen-Johansen,2,0.006658869473478546,0.27032286947347856,0.263664
1825,8,Aalen-Johansen,3,-0.030303,0,0.030303
365,9,Aalen-Johansen,1,0.01740786220422097,0.949996862204221,0.932589
365,9,Aalen-Johansen,2,-0.02110359832384047,0.04457040167615953,0.065674
365,9,Aalen-Johansen,3,0.003695736119619511,0.005432736119619511,0.001737
730,9,Aalen-Johansen,1,0.004284799724905808,0.8779047997249058,0.87362
730,9,Aalen-Johansen,2,-0.009398230062825835,0.10875276993717417,0.118151
730,9,Aalen-Johansen,3,0.005113430337920152,0.013342430337920153,0.008229
1095,9,Aalen-Johansen,1,0.009315795351929612,0.8195817953519297,0.810266
1095,9,Aalen-Johansen,2,-0.013873463397266944,0.15730753660273306,0.171181
1095,9,Aalen-Johansen,3,0.004557668045337519,0.02311066804533752,0.018553
1460,9,Aalen-Johansen,1,0.033453386612331215,0.7896103866123312,0.756157
1460,9,Aalen-Johansen,2,-0.032230054657668455,0.18727894534233155,0.219509
1460,9,Aalen-Johansen,3,-0.0012233319546624821,0.02311066804533752,0.024334
1825,9,Aalen-Johansen,1,0.016166891871578937,0.722199891871579,0.706033
1825,9,Aalen-Johansen,2,-0.008974559916916314,0.2546894400830837,0.263664
1825,9,Aalen-Johansen,3,-0.007192331954662481,0.02311066804533752,0.030303
365,10,Aalen-Johansen,1,0.008295548555361298,0.9408845485553613,0.932589
365,10,Aalen-Johansen,2,-0.012226941665907355,0.05344705833409264,0.065674
365,10,Aalen-Johansen,3,0.003931393110546049,0.005668393110546049,0.001737
730,10,Aalen-Johansen,1,0.0045850309674824175,0.8782050309674824,0.87362
730,10,Aalen-Johansen,2,-0.0020244240780283307,0.11612657592197168,0.118151
730,10,Aalen-Johansen,3,-0.0025606068894539515,0.005668393110546049,0.008229
1095,10,Aalen-Johansen,1,-0.010367798402107664,0.7998982015978924,0.810266
1095,10,Aalen-Johansen,2,0.023252405291561917,0.19443340529156192,0.171181
1095,10,Aalen-Johansen,3,-0.012884606889453951,0.005668393110546049,0.018553
1460,10,Aalen-Johansen,1,8.840480623106828e-5,0.756245404806231,0.756157
1460,10,Aalen-Johansen,2,0.018577202083223165,0.23808620208322318,0.219509
1460,10,Aalen-Johansen,3,-0.018665606889453953,0.005668393110546049,0.024334
1825,10,Aalen-Johansen,1,0.007997749035548174,0.7140307490355482,0.706033
1825,10,Aalen-Johansen,2,0.016636857853905895,0.2803008578539059,0.263664
1825,10,Aalen-Johansen,3,-0.02463460688945395,0.005668393110546049,0.030303
365,11,Aalen-Johansen,1,0.001351090435780855,0.9339400904357809,0.932589
365,11,Aalen-Johansen,2,3.859095642189947e-4,0.06605990956421899,0.065674
365,11,Aalen-Johansen,3,-0.001737,0,0.001737
730,11,Aalen-Johansen,1,0.008910559664617956,0.8825305596646179,0.87362
730,11,Aalen-Johansen,2,-6.8155966461797e-4,0.11746944033538204,0.118151
730,11,Aalen-Johansen,3,-0.008229,0,0.008229
1095,11,Aalen-Johansen,1,0.05689275159712115,0.8671587515971212,0.810266
1095,11,Aalen-Johansen,2,-0.03833975159712116,0.13284124840287884,0.171181
1095,11,Aalen-Johansen,3,-0.018553,0,0.018553
1460,11,Aalen-Johansen,1,0.11100175159712122,0.8671587515971212,0.756157
1460,11,Aalen-Johansen,2,-0.08666775159712117,0.13284124840287884,0.219509
1460,11,Aalen-Johansen,3,-0.024334,0,0.024334
1825,11,Aalen-Johansen,1,0.16112575159712117,0.8671587515971212,0.706033
1825,11,Aalen-Johansen,2,-0.13082275159712117,0.13284124840287884,0.263664
1825,11,Aalen-Johansen,3,-0.030303,0,0.030303
365,12,Aalen-Johansen,1,-0.005047019024897015,0.927541980975103,0.932589
365,12,Aalen-Johansen,2,0.006784019024896781,0.07245801902489678,0.065674
365,12,Aalen-Johansen,3,-0.001737,0,0.001737
730,12,Aalen-Johansen,1,-0.008288775767052226,0.8653312242329477,0.87362
730,12,Aalen-Johansen,2,0.016517775767052045,0.13466877576705205,0.118151
730,12,Aalen-Johansen,3,-0.008229,0,0.008229
1095,12,Aalen-Johansen,1,0.010630098599687332,0.8208960985996874,0.810266
1095,12,Aalen-Johansen,2,0.007922901400312377,0.17910390140031238,0.171181
1095,12,Aalen-Johansen,3,-0.018553,0,0.018553
1460,12,Aalen-Johansen,1,0.051057496956359305,0.8072144969563593,0.756157
1460,12,Aalen-Johansen,2,-0.02672349695635956,0.19278550304364045,0.219509
1460,12,Aalen-Johansen,3,-0.024334,0,0.024334
1825,12,Aalen-Johansen,1,0.006638788086097747,0.7126717880860978,0.706033
1825,12,Aalen-Johansen,2,0.02366421191390189,0.2873282119139019,0.263664
1825,12,Aalen-Johansen,3,-0.030303,0,0.030303
365,13,Aalen-Johansen,1,-0.005648404872076407,0.9269405951279236,0.932589
